student_id,school_id,grade,gender,socioeconomic_band,device_access,internet_quality,enrollment_date,baseline_engagement_score,dropout_probability,dropped_out,dropout_day,dropout_date,school_name,region,school_type,urbanicity,teacher_student_ratio,digital_readiness_score,implementation_quality,active_days,total_sessions,total_minutes,avg_minutes_per_session,total_content_completed,avg_accuracy,last_active_day,recent_sessions,early_sessions,engagement_momentum,assessments_taken,avg_assessment_score,pass_rate,engagement_rate,minutes_per_active_day,completion_intensity,inactive_days_since_last_activity,risk_score,engagement_segment
STU00238,SCH014,12,Female,Middle,Laptop/Desktop,Poor,2025-08-02,0.702,0.251,False,,,School 014,Central,Private,Rural,0.0205,64.0,65.2,43.0,110.0,4315.8,39.234545454545454,285.0,0.4348,85.0,30.0,45.0,-15.0,6,77.45,1.0,0.4777777777777778,100.36744186046512,3.1666666666666665,5.0,0.4697777777777777,Needs Re-engagement
STU00239,SCH094,8,Male,Middle,Laptop/Desktop,Good,2025-08-09,0.98,0.056,True,45.0,2025-09-15,School 094,South,Low-cost Private,Urban,0.0404,91.8,92.7,36.0,115.0,5246.0,45.61739130434783,405.0,0.4764173913043478,45.0,0.0,78.0,-78.0,3,94.56666666666666,1.0,0.4,145.72222222222223,4.5,45.0,0.494,Needs Re-engagement
STU00240,SCH097,7,Male,Middle,Shared phone,Moderate,2025-08-18,0.887,0.123,True,49.0,2025-09-19,School 097,South,Private,Rural,0.02,88.4,90.8,39.0,126.0,5310.1,42.1436507936508,430.0,0.4962301587301587,50.0,0.0,83.0,-83.0,4,98.1,1.0,0.4333333333333333,136.15641025641025,4.777777777777778,40.0,0.4704444444444444,Needs Re-engagement
STU00241,SCH088,12,Female,Middle,Own phone,Poor,2025-08-05,0.48,0.407,False,,,School 088,East,Public,Urban,0.0475,64.9,64.1,23.0,56.0,1641.2,29.307142857142857,108.0,0.2995357142857143,89.0,19.0,27.0,-8.0,6,57.98333333333333,0.5,0.2555555555555555,71.35652173913044,1.2,1.0,0.6155555555555555,Needs Re-engagement
STU00242,SCH042,11,Male,Low,Laptop/Desktop,Poor,2025-08-15,0.537,0.415,False,,,School 042,Central,Private,Rural,0.0276,68.2,91.9,36.0,76.0,2364.5,31.11184210526316,180.0,0.3643552631578947,90.0,10.0,46.0,-36.0,6,40.18333333333333,0.0,0.4,65.68055555555556,2.0,0.0,0.644,Needs Re-engagement
STU00243,SCH046,8,Male,High,Own phone,Moderate,2025-08-09,0.973,0.064,False,,,School 046,Central,Public,Rural,0.0242,79.4,71.7,74.0,222.0,9407.2,42.37477477477478,721.0,0.4778243243243243,89.0,70.0,89.0,-19.0,6,96.13333333333333,1.0,0.8222222222222222,127.12432432432432,8.011111111111111,1.0,0.2428888888888889,Needs Re-engagement
STU00244,SCH044,11,Female,High,Own phone,Poor,2025-08-04,0.544,0.36,False,,,School 044,South,Private,Suburban,0.0357,61.8,63.1,47.0,84.0,2787.3,33.18214285714286,215.0,0.3494880952380952,90.0,22.0,28.0,-6.0,6,59.0,0.6666666666666666,0.5222222222222223,59.30425531914894,2.388888888888889,0.0,0.4957777777777777,Needs Re-engagement
STU00245,SCH083,9,Female,Low,Own phone,Poor,2025-08-05,0.298,0.589,True,37.0,2025-09-07,School 083,Central,Private,Urban,0.0313,84.7,64.6,7.0,13.0,329.7,25.361538461538466,28.0,0.3398461538461538,32.0,0.0,11.0,-11.0,3,20.2,0.0,0.0777777777777777,47.1,0.3111111111111111,58.0,0.8953333333333333,Needs Re-engagement
STU00246,SCH079,8,Male,High,Own phone,Good,2025-08-15,0.967,0.071,False,,,School 079,East,Low-cost Private,Rural,0.026,95.5,56.1,80.0,248.0,10621.3,42.82782258064516,956.0,0.507383064516129,90.0,73.0,79.0,-6.0,6,97.56666666666666,1.0,0.8888888888888888,132.76625,10.622222222222222,0.0,0.2177777777777778,Needs Re-engagement
STU00247,SCH019,11,Female,Middle,Own phone,Moderate,2025-08-17,0.82,0.126,False,,,School 019,Central,Public,Rural,0.0289,67.3,66.2,56.0,157.0,7471.0,47.5859872611465,568.0,0.459108280254777,89.0,46.0,60.0,-14.0,6,76.21666666666667,1.0,0.6222222222222222,133.41071428571428,6.311111111111111,1.0,0.3108888888888889,Needs Re-engagement
STU00248,SCH018,10,Female,Low,Own phone,Moderate,2025-08-07,0.759,0.219,False,,,School 018,North,Charter,Urban,0.0239,52.2,50.8,49.0,108.0,4413.1,40.86203703703704,318.0,0.4220648148148148,88.0,27.0,45.0,-18.0,6,71.0,0.8333333333333334,0.5444444444444444,90.06326530612246,3.533333333333333,2.0,0.3664444444444444,Needs Re-engagement
STU00249,SCH092,8,Male,Middle,Own phone,Moderate,2025-08-20,0.774,0.119,False,,,School 092,West,Public,Urban,0.028,87.1,65.0,60.0,130.0,4651.4,35.779999999999994,426.0,0.4980384615384616,90.0,45.0,39.0,6.0,6,96.35,1.0,0.6666666666666666,77.52333333333333,4.733333333333333,0.0,0.1133333333333333,Steady Participants
STU00250,SCH018,9,Male,Low,Own phone,Moderate,2025-08-02,0.589,0.279,True,70.0,2025-10-10,School 018,North,Charter,Urban,0.0239,52.2,50.8,40.0,100.0,3235.8,32.358000000000004,254.0,0.4038799999999999,71.0,19.0,38.0,-19.0,5,74.28,1.0,0.4444444444444444,80.89500000000001,2.8222222222222224,19.0,0.4153333333333333,Needs Re-engagement
STU00251,SCH047,8,Male,Middle,Own phone,Moderate,2025-08-13,0.911,0.074,True,48.0,2025-09-18,School 047,South,Public,Suburban,0.0315,92.2,79.7,31.0,104.0,3783.2,36.37692307692308,339.0,0.524125,49.0,0.0,74.0,-74.0,4,76.42500000000001,1.0,0.3444444444444444,122.03870967741936,3.7666666666666666,41.0,0.5031111111111111,Needs Re-engagement
STU00252,SCH018,6,Male,High,Shared phone,Good,2025-08-05,0.747,0.217,False,,,School 018,North,Charter,Urban,0.0239,52.2,50.8,71.0,198.0,9138.3,46.1530303030303,702.0,0.465489898989899,90.0,91.0,58.0,33.0,6,90.45,1.0,0.7888888888888889,128.70845070422533,7.8,0.0,0.0717777777777777,High Performers
STU00253,SCH042,12,Male,Middle,Shared phone,Moderate,2025-08-19,0.557,0.333,False,,,School 042,Central,Private,Rural,0.0276,68.2,91.9,33.0,64.0,2235.5,34.9296875,130.0,0.39221875,90.0,12.0,27.0,-15.0,6,78.61666666666666,1.0,0.3666666666666666,67.74242424242425,1.4444444444444444,0.0,0.3953333333333333,Needs Re-engagement
STU00254,SCH081,9,Female,Middle,Own phone,Good,2025-08-16,0.946,0.065,False,,,School 081,West,Low-cost Private,Urban,0.0327,37.2,84.2,85.0,261.0,11371.5,43.56896551724138,984.0,0.537080459770115,90.0,97.0,80.0,17.0,6,98.51666666666668,1.0,0.9444444444444444,133.78235294117647,10.933333333333334,0.0,0.0188888888888889,High Performers
STU00255,SCH034,9,Female,Low,Laptop/Desktop,Moderate,2025-08-02,0.706,0.198,False,,,School 034,South,Public,Suburban,0.0299,89.0,63.7,41.0,97.0,3468.2,35.75463917525773,273.0,0.3609690721649485,90.0,25.0,36.0,-11.0,6,78.06666666666666,1.0,0.4555555555555555,84.59024390243901,3.033333333333333,0.0,0.3651111111111111,Needs Re-engagement
STU00256,SCH044,9,Male,Middle,Laptop/Desktop,Poor,2025-08-09,0.663,0.235,False,,,School 044,South,Private,Suburban,0.0357,61.8,63.1,35.0,73.0,2394.5,32.8013698630137,204.0,0.4172054794520548,67.0,10.0,44.0,-34.0,6,95.03333333333336,1.0,0.3888888888888889,68.41428571428571,2.2666666666666666,23.0,0.544,Needs Re-engagement
STU00257,SCH089,9,Female,Middle,Shared phone,Poor,2025-08-16,0.413,0.535,False,,,School 089,North,Charter,Suburban,0.0298,59.4,68.6,19.0,34.0,776.2,22.829411764705885,68.0,0.308735294117647,84.0,9.0,19.0,-10.0,6,57.866666666666674,0.5,0.2111111111111111,40.852631578947374,0.7555555555555555,6.0,0.6428888888888888,Needs Re-engagement
STU00258,SCH072,8,Male,Low,Own phone,Good,2025-08-12,0.822,0.141,False,,,School 072,South,Private,Urban,0.0302,55.8,69.7,75.0,199.0,8231.8,41.36582914572864,719.0,0.4926331658291457,89.0,79.0,52.0,27.0,6,84.7,1.0,0.8333333333333334,109.75733333333332,7.988888888888889,1.0,0.0591111111111111,High Performers
STU00259,SCH097,12,Male,Middle,Own phone,Moderate,2025-08-11,0.684,0.162,False,,,School 097,South,Private,Rural,0.02,88.4,90.8,53.0,128.0,5821.3,45.47890625,359.0,0.4776015625,90.0,47.0,32.0,15.0,6,63.63333333333333,0.6666666666666666,0.5888888888888889,109.83584905660378,3.988888888888889,0.0,0.1931111111111111,Steady Participants
STU00260,SCH006,10,Female,Low,Own phone,Good,2025-08-03,0.737,0.228,True,24.0,2025-08-25,School 006,Central,Charter,Urban,0.018,72.3,53.9,17.0,46.0,1778.9,38.67173913043479,137.0,0.4074782608695652,25.0,0.0,46.0,-46.0,2,64.15,0.5,0.1888888888888888,104.64117647058823,1.522222222222222,65.0,0.6946666666666667,Needs Re-engagement
STU00261,SCH004,10,Male,Middle,Tablet,Poor,2025-08-12,0.443,0.483,True,51.0,2025-09-21,School 004,West,Low-cost Private,Urban,0.0323,52.9,30.8,11.0,22.0,716.9,32.586363636363636,41.0,0.3354090909090909,36.0,0.0,18.0,-18.0,4,14.725,0.0,0.1222222222222222,65.17272727272727,0.4555555555555555,54.0,0.8704444444444445,Needs Re-engagement
STU00262,SCH098,9,Male,Middle,Laptop/Desktop,Moderate,2025-08-02,0.929,0.069,False,,,School 098,North,Low-cost Private,Rural,0.0257,80.0,83.4,81.0,223.0,10223.4,45.84484304932735,807.0,0.4864843049327354,90.0,71.0,79.0,-8.0,6,95.76666666666668,1.0,0.9,126.21481481481482,8.966666666666667,0.0,0.214,Needs Re-engagement
STU00263,SCH061,7,Male,Middle,Shared phone,Poor,2025-08-07,0.522,0.491,True,65.0,2025-10-05,School 061,West,Public,Urban,0.0202,79.6,38.7,24.0,56.0,1765.5,31.526785714285715,118.0,0.3770714285714285,63.0,1.0,30.0,-29.0,4,60.8,0.5,0.2666666666666666,73.5625,1.3111111111111111,27.0,0.6753333333333333,Needs Re-engagement
STU00264,SCH035,6,Female,Middle,Own phone,Moderate,2025-08-06,0.825,0.104,False,,,School 035,East,Private,Rural,0.0394,62.0,63.1,56.0,141.0,5207.4,36.93191489361702,351.0,0.4528156028368794,89.0,36.0,50.0,-14.0,6,77.36666666666666,0.8333333333333334,0.6222222222222222,92.98928571428571,3.9,1.0,0.3375555555555555,Needs Re-engagement
STU00265,SCH090,8,Male,Middle,Own phone,Moderate,2025-08-14,0.889,0.094,False,,,School 090,East,Public,Urban,0.018,29.0,45.8,69.0,199.0,8188.1,41.1462311557789,703.0,0.4819246231155779,90.0,71.0,67.0,4.0,6,91.33333333333331,1.0,0.7666666666666667,118.668115942029,7.811111111111111,0.0,0.0793333333333333,High Performers
STU00266,SCH047,7,Female,Middle,Own phone,Poor,2025-08-10,0.721,0.189,False,,,School 047,South,Public,Suburban,0.0315,92.2,79.7,49.0,138.0,5165.1,37.42826086956522,361.0,0.4146811594202898,90.0,33.0,48.0,-15.0,6,83.10000000000001,1.0,0.5444444444444444,105.41020408163266,4.011111111111111,0.0,0.4348888888888889,Needs Re-engagement
STU00267,SCH098,10,Male,Middle,Shared phone,Moderate,2025-08-09,0.776,0.206,True,63.0,2025-10-03,School 098,North,Low-cost Private,Rural,0.0257,80.0,83.4,56.0,148.0,6492.5,43.86824324324324,467.0,0.5154324324324324,64.0,9.0,78.0,-69.0,4,84.0,1.0,0.6222222222222222,115.9375,5.188888888888889,26.0,0.372,Needs Re-engagement
STU00268,SCH034,11,Male,Middle,Tablet,Moderate,2025-08-18,0.975,0.082,False,,,School 034,South,Public,Suburban,0.0299,89.0,63.7,70.0,192.0,9501.9,49.4890625,698.0,0.5235989583333334,90.0,50.0,80.0,-30.0,6,94.13333333333333,1.0,0.7777777777777778,135.74142857142857,7.7555555555555555,0.0,0.2555555555555555,Needs Re-engagement
STU00269,SCH002,8,Female,High,Shared phone,Good,2025-08-09,0.917,0.117,False,,,School 002,East,Private,Rural,0.0305,84.5,83.6,75.0,252.0,10584.6,42.00238095238095,935.0,0.5190992063492063,90.0,82.0,85.0,-3.0,6,96.88333333333333,1.0,0.8333333333333334,141.128,10.38888888888889,0.0,0.2366666666666666,Needs Re-engagement
STU00270,SCH094,8,Female,Low,Tablet,Good,2025-08-17,0.837,0.121,False,,,School 094,South,Low-cost Private,Urban,0.0404,91.8,92.7,68.0,171.0,6859.3,40.11286549707602,598.0,0.473438596491228,90.0,44.0,54.0,-10.0,6,88.78333333333335,1.0,0.7555555555555555,100.8720588235294,6.644444444444445,0.0,0.2631111111111111,Needs Re-engagement
STU00271,SCH065,10,Male,Low,Tablet,Poor,2025-08-19,0.491,0.463,False,,,School 065,West,Private,Rural,0.0273,19.9,83.8,25.0,47.0,1609.0,34.234042553191486,101.0,0.3467021276595745,85.0,6.0,18.0,-12.0,6,46.666666666666664,0.1666666666666666,0.2777777777777778,64.36,1.1222222222222222,5.0,0.6711111111111111,Needs Re-engagement
STU00272,SCH023,7,Male,High,Own phone,Poor,2025-08-04,0.659,0.24,False,,,School 023,Central,Public,Suburban,0.0395,59.1,60.8,39.0,75.0,2855.1,38.068,195.0,0.4104533333333333,89.0,16.0,31.0,-15.0,6,60.15,0.5,0.4333333333333333,73.20769230769231,2.1666666666666665,1.0,0.5551111111111111,Needs Re-engagement
STU00273,SCH045,12,Female,Low,Laptop/Desktop,Moderate,2025-08-16,0.748,0.188,False,,,School 045,Central,Public,Suburban,0.0264,67.1,90.1,65.0,153.0,5567.3,36.387581699346406,479.0,0.4235882352941176,90.0,46.0,57.0,-11.0,6,88.75,1.0,0.7222222222222222,85.65076923076923,5.322222222222222,0.0,0.2744444444444444,Needs Re-engagement
STU00274,SCH092,8,Male,High,Laptop/Desktop,Moderate,2025-08-02,0.98,0.065,False,,,School 092,West,Public,Urban,0.028,87.1,65.0,66.0,167.0,7673.0,45.946107784431135,587.0,0.4784910179640718,90.0,27.0,89.0,-62.0,6,97.41666666666669,1.0,0.7333333333333333,116.25757575757576,6.522222222222222,0.0,0.2706666666666666,Needs Re-engagement
STU00275,SCH047,6,Male,Middle,Own phone,Moderate,2025-08-14,0.764,0.113,True,40.0,2025-09-10,School 047,South,Public,Suburban,0.0315,92.2,79.7,28.0,80.0,3536.4,44.205,270.0,0.4579625,40.0,0.0,66.0,-66.0,3,80.83333333333333,1.0,0.3111111111111111,126.3,3.0,50.0,0.5364444444444445,Needs Re-engagement
STU00276,SCH087,7,Female,High,Laptop/Desktop,Moderate,2025-08-05,0.957,0.078,False,,,School 087,West,Public,Urban,0.0351,87.9,44.5,84.0,242.0,12124.6,50.10165289256199,920.0,0.5095702479338843,90.0,76.0,66.0,10.0,6,97.23333333333332,1.0,0.9333333333333332,144.34047619047618,10.22222222222222,0.0,0.0226666666666666,High Performers
STU00277,SCH003,12,Male,Middle,Laptop/Desktop,Moderate,2025-08-06,0.758,0.16,True,51.0,2025-09-21,School 003,Central,Public,Suburban,0.0295,68.5,51.8,31.0,72.0,2932.0,40.72222222222222,222.0,0.4360416666666666,52.0,0.0,33.0,-33.0,4,70.075,1.0,0.3444444444444444,94.58064516129032,2.466666666666667,38.0,0.4957777777777778,Needs Re-engagement
STU00278,SCH043,7,Female,High,Shared phone,Moderate,2025-08-18,0.774,0.175,False,,,School 043,West,Low-cost Private,Urban,0.0418,80.1,81.9,71.0,182.0,8061.6,44.29450549450549,617.0,0.5158901098901099,90.0,74.0,55.0,19.0,6,82.66666666666667,1.0,0.7888888888888889,113.543661971831,6.855555555555555,0.0,0.0717777777777777,High Performers
STU00279,SCH083,10,Female,Middle,Own phone,Poor,2025-08-04,0.552,0.352,False,,,School 083,Central,Private,Urban,0.0313,84.7,64.6,57.0,144.0,5761.8,40.0125,420.0,0.4690138888888888,90.0,48.0,40.0,8.0,6,52.21666666666667,0.3333333333333333,0.6333333333333333,101.0842105263158,4.666666666666667,0.0,0.3313333333333333,Assessment Strugglers
STU00280,SCH078,7,Male,Middle,Own phone,Moderate,2025-08-11,0.73,0.136,False,,,School 078,West,Low-cost Private,Suburban,0.0416,57.2,62.1,49.0,104.0,4004.4,38.503846153846155,295.0,0.3827980769230769,90.0,38.0,35.0,3.0,6,89.98333333333333,1.0,0.5444444444444444,81.72244897959183,3.2777777777777777,0.0,0.1548888888888889,Steady Participants
STU00281,SCH064,7,Female,Middle,Tablet,Moderate,2025-08-17,0.954,0.063,False,,,School 064,West,Public,Urban,0.0372,56.7,86.4,82.0,232.0,11337.3,48.8676724137931,842.0,0.5174913793103448,90.0,76.0,70.0,6.0,6,98.18333333333334,1.0,0.9111111111111112,138.25975609756097,9.355555555555556,0.0,0.0302222222222222,High Performers
STU00282,SCH044,11,Male,Low,Laptop/Desktop,Moderate,2025-08-17,0.708,0.235,False,,,School 044,South,Private,Suburban,0.0357,61.8,63.1,53.0,130.0,5458.1,41.98538461538462,339.0,0.4079923076923077,90.0,35.0,57.0,-22.0,6,75.39999999999999,0.8333333333333334,0.5888888888888889,102.98301886792451,3.7666666666666666,0.0,0.3464444444444444,Needs Re-engagement
STU00283,SCH071,7,Male,Low,Own phone,Good,2025-08-05,0.73,0.213,False,,,School 071,North,Public,Urban,0.0252,58.4,34.9,70.0,202.0,8373.4,41.45247524752475,738.0,0.4742128712871287,90.0,85.0,46.0,39.0,6,71.03333333333333,0.8333333333333334,0.7777777777777778,119.62,8.2,0.0,0.1022222222222222,Steady Participants
STU00284,SCH009,6,Male,High,Shared phone,Moderate,2025-08-08,0.638,0.262,False,,,School 009,North,Public,Urban,0.0333,66.1,67.9,58.0,148.0,5587.3,37.752027027027026,476.0,0.4591891891891891,89.0,62.0,45.0,17.0,6,77.0,1.0,0.6444444444444445,96.33275862068966,5.288888888888889,1.0,0.1233333333333333,Steady Participants
STU00285,SCH069,9,Female,Low,Own phone,Poor,2025-08-12,0.439,0.467,False,,,School 069,North,Public,Urban,0.0329,86.3,71.7,31.0,56.0,1960.4,35.00714285714286,136.0,0.3200535714285714,90.0,16.0,15.0,1.0,6,55.63333333333333,0.3333333333333333,0.3444444444444444,63.23870967741936,1.511111111111111,0.0,0.4295555555555556,Needs Re-engagement
STU00286,SCH014,11,Female,Middle,Laptop/Desktop,Good,2025-08-13,0.98,0.08,False,,,School 014,Central,Private,Rural,0.0205,64.0,65.2,62.0,173.0,7191.9,41.571676300578034,605.0,0.5037976878612717,90.0,44.0,91.0,-47.0,6,97.5,1.0,0.6888888888888889,115.99838709677418,6.722222222222222,0.0,0.2857777777777778,Needs Re-engagement
STU00287,SCH032,8,Male,Middle,Own phone,Moderate,2025-08-04,0.73,0.125,True,27.0,2025-08-28,School 032,Central,Low-cost Private,Urban,0.023,44.1,79.6,17.0,37.0,1581.0,42.729729729729726,109.0,0.4021621621621621,28.0,0.0,37.0,-37.0,2,89.80000000000001,1.0,0.1888888888888888,93.0,1.211111111111111,62.0,0.6073333333333333,Needs Re-engagement
STU00288,SCH064,6,Male,Low,Shared phone,Poor,2025-08-13,0.143,0.72,True,40.0,2025-09-10,School 064,West,Public,Urban,0.0372,56.7,86.4,1.0,2.0,55.8,27.9,5.0,0.125,8.0,0.0,2.0,-2.0,3,16.466666666666665,0.0,0.0111111111111111,55.8,0.0555555555555555,82.0,0.9766666666666668,Needs Re-engagement
STU00289,SCH006,12,Male,High,Own phone,Good,2025-08-01,0.98,0.085,False,,,School 006,Central,Charter,Urban,0.018,72.3,53.9,79.0,240.0,12938.3,53.90958333333333,895.0,0.5024416666666667,90.0,83.0,73.0,10.0,6,98.08333333333331,1.0,0.8777777777777778,163.7759493670886,9.944444444444445,0.0,0.0415555555555555,High Performers
STU00290,SCH018,10,Female,Low,Tablet,Moderate,2025-08-14,0.59,0.325,True,36.0,2025-09-06,School 018,North,Charter,Urban,0.0239,52.2,50.8,16.0,39.0,1242.9,31.86923076923077,94.0,0.4523333333333333,36.0,0.0,34.0,-34.0,3,53.76666666666667,0.0,0.1777777777777777,77.68125,1.0444444444444445,54.0,0.7515555555555556,Needs Re-engagement
STU00291,SCH005,11,Female,Middle,Shared phone,Good,2025-08-16,0.801,0.191,False,,,School 005,North,Charter,Urban,0.0416,75.8,86.4,68.0,175.0,7117.4,40.67085714285714,549.0,0.5068514285714285,90.0,48.0,66.0,-18.0,6,95.93333333333334,1.0,0.7555555555555555,104.66764705882352,6.1,0.0,0.2631111111111111,Needs Re-engagement
STU00292,SCH044,10,Female,Middle,Own phone,Good,2025-08-10,0.882,0.107,False,,,School 044,South,Private,Suburban,0.0357,61.8,63.1,74.0,213.0,8876.7,41.67464788732395,741.0,0.4793239436619718,90.0,79.0,69.0,10.0,6,98.65,1.0,0.8222222222222222,119.9554054054054,8.233333333333333,0.0,0.0604444444444444,High Performers
STU00293,SCH053,10,Male,Low,Shared phone,Good,2025-08-06,0.719,0.314,False,,,School 053,West,Public,Suburban,0.018,85.4,82.9,60.0,171.0,7248.0,42.3859649122807,590.0,0.4809883040935672,90.0,81.0,46.0,35.0,6,74.71666666666665,0.8333333333333334,0.6666666666666666,120.8,6.555555555555555,0.0,0.14,Steady Participants
STU00294,SCH081,8,Female,Low,Own phone,Poor,2025-08-06,0.474,0.422,False,,,School 081,West,Low-cost Private,Urban,0.0327,37.2,84.2,43.0,89.0,3678.7,41.333707865168535,208.0,0.3678539325842696,90.0,37.0,28.0,9.0,6,33.800000000000004,0.0,0.4777777777777778,85.55116279069767,2.311111111111111,0.0,0.4375555555555556,Assessment Strugglers
STU00295,SCH023,8,Male,Middle,Shared phone,Moderate,2025-08-15,0.587,0.303,True,27.0,2025-08-28,School 023,Central,Public,Suburban,0.0395,59.1,60.8,7.0,12.0,471.4,39.28333333333334,19.0,0.4553333333333333,14.0,0.0,12.0,-12.0,2,47.099999999999994,0.0,0.0777777777777777,67.34285714285714,0.2111111111111111,76.0,0.8393333333333334,Needs Re-engagement
STU00296,SCH032,10,Female,Low,Shared phone,Poor,2025-08-09,0.403,0.67,True,44.0,2025-09-14,School 032,Central,Low-cost Private,Urban,0.023,44.1,79.6,11.0,20.0,615.8,30.79,48.0,0.40125,42.0,0.0,14.0,-14.0,3,61.96666666666667,0.6666666666666666,0.1222222222222222,55.98181818181818,0.5333333333333333,48.0,0.7491111111111111,Needs Re-engagement
STU00297,SCH047,10,Female,Middle,Tablet,Moderate,2025-08-20,0.7,0.164,False,,,School 047,South,Public,Suburban,0.0315,92.2,79.7,39.0,79.0,2605.8,32.98481012658228,191.0,0.4204683544303797,90.0,17.0,38.0,-21.0,6,59.666666666666664,0.3333333333333333,0.4333333333333333,66.81538461538462,2.1222222222222222,0.0,0.4793333333333334,Needs Re-engagement
STU00298,SCH018,12,Male,Middle,Shared phone,Good,2025-08-21,0.492,0.438,False,,,School 018,North,Charter,Urban,0.0239,52.2,50.8,25.0,39.0,1177.1,30.18205128205128,85.0,0.316974358974359,89.0,6.0,21.0,-15.0,6,63.31666666666666,0.5,0.2777777777777778,47.084,0.9444444444444444,1.0,0.508,Needs Re-engagement
STU00299,SCH082,9,Male,Low,Shared phone,Poor,2025-08-10,0.23,0.72,True,56.0,2025-09-26,School 082,South,Low-cost Private,Urban,0.0372,61.0,79.0,6.0,13.0,302.6,23.27692307692308,17.0,0.1653846153846153,42.0,0.0,9.0,-9.0,4,7.9,0.0,0.0666666666666666,50.43333333333334,0.1888888888888888,48.0,0.8746666666666667,Needs Re-engagement
STU00300,SCH050,8,Male,Low,Own phone,Good,2025-08-06,0.595,0.254,True,35.0,2025-09-05,School 050,North,Public,Suburban,0.0334,53.1,69.5,20.0,42.0,1667.0,39.69047619047619,101.0,0.3707857142857143,36.0,0.0,38.0,-38.0,3,90.83333333333331,1.0,0.2222222222222222,83.35,1.1222222222222222,54.0,0.5764444444444445,Needs Re-engagement
STU00301,SCH028,9,Female,Low,Shared phone,Moderate,2025-08-18,0.443,0.491,False,,,School 028,North,Public,Suburban,0.0292,70.8,68.8,26.0,48.0,1488.4,31.008333333333336,98.0,0.3131458333333333,90.0,14.0,18.0,-4.0,6,44.68333333333334,0.0,0.2888888888888888,57.24615384615385,1.0888888888888888,0.0,0.5817777777777778,Needs Re-engagement
STU00302,SCH006,9,Male,Middle,Shared phone,Poor,2025-08-16,0.362,0.596,True,54.0,2025-09-24,School 006,Central,Charter,Urban,0.018,72.3,53.9,17.0,34.0,1024.8,30.141176470588235,65.0,0.2907058823529412,50.0,0.0,16.0,-16.0,4,52.725,0.25,0.1888888888888888,60.28235294117647,0.7222222222222222,40.0,0.7735555555555556,Needs Re-engagement
STU00303,SCH060,8,Female,Middle,Own phone,Good,2025-08-04,0.98,0.065,False,,,School 060,North,Charter,Suburban,0.0354,58.6,65.8,82.0,268.0,11896.0,44.38805970149254,992.0,0.5099664179104477,90.0,93.0,76.0,17.0,6,96.86666666666667,1.0,0.9111111111111112,145.0731707317073,11.022222222222222,0.0,0.0302222222222222,High Performers
STU00304,SCH039,11,Male,Low,Own phone,Moderate,2025-08-20,0.573,0.351,False,,,School 039,South,Charter,Urban,0.0202,70.8,40.2,36.0,72.0,2177.0,30.23611111111111,156.0,0.3520833333333333,90.0,21.0,22.0,-1.0,6,77.96666666666667,1.0,0.4,60.47222222222222,1.7333333333333334,0.0,0.384,Needs Re-engagement
STU00305,SCH090,9,Male,Middle,Own phone,Moderate,2025-08-05,0.667,0.175,False,,,School 090,East,Public,Urban,0.018,29.0,45.8,53.0,149.0,6061.8,40.68322147651007,440.0,0.4659999999999999,90.0,60.0,43.0,17.0,6,89.55,1.0,0.5888888888888889,114.37358490566038,4.888888888888889,0.0,0.1397777777777777,Steady Participants
STU00306,SCH047,6,Female,Middle,Laptop/Desktop,Moderate,2025-08-12,0.98,0.06,False,,,School 047,South,Public,Suburban,0.0315,92.2,79.7,80.0,215.0,10502.5,48.84883720930232,782.0,0.5157302325581395,90.0,73.0,81.0,-8.0,6,99.38333333333333,1.0,0.8888888888888888,131.28125,8.688888888888888,0.0,0.2177777777777778,Needs Re-engagement
STU00307,SCH033,9,Male,Middle,Own phone,Poor,2025-08-04,0.494,0.35,True,48.0,2025-09-18,School 033,South,Private,Rural,0.0367,66.8,60.1,20.0,35.0,1145.4,32.72571428571429,64.0,0.3676857142857143,49.0,0.0,21.0,-21.0,4,40.475,0.0,0.2222222222222222,57.27,0.7111111111111111,41.0,0.8046666666666666,Needs Re-engagement
STU00308,SCH050,10,Female,Low,Own phone,Poor,2025-08-11,0.549,0.438,False,,,School 050,North,Public,Suburban,0.0334,53.1,69.5,33.0,57.0,2096.7,36.78421052631579,115.0,0.3103684210526315,88.0,20.0,24.0,-4.0,6,64.98333333333333,0.5,0.3666666666666666,63.53636363636363,1.2777777777777777,2.0,0.5802222222222223,Needs Re-engagement
STU00309,SCH043,12,Female,Low,Laptop/Desktop,Moderate,2025-08-14,0.95,0.113,False,,,School 043,West,Low-cost Private,Urban,0.0418,80.1,81.9,78.0,208.0,10048.7,48.3110576923077,763.0,0.501875,90.0,66.0,66.0,0.0,6,89.08333333333333,1.0,0.8666666666666667,128.8294871794872,8.477777777777778,0.0,0.0453333333333333,High Performers
STU00310,SCH028,8,Female,Low,Own phone,Good,2025-08-03,0.678,0.208,False,,,School 028,North,Public,Suburban,0.0292,70.8,68.8,55.0,124.0,4860.3,39.19596774193548,363.0,0.4359032258064516,90.0,42.0,39.0,3.0,6,82.16666666666667,1.0,0.6111111111111112,88.36909090909091,4.033333333333333,0.0,0.1322222222222222,Steady Participants
